N,P,K,temperature,humidity,ph,rainfall,label,Crop,Cluster,PCA1,PCA2
57,67,25,32.34744009,66.61452812,7.551364319,64.55882254,blackgram,2,1,-0.04804925623045283,0.057344093337128504
52,63,19,29.58949031,68.32176769,6.928898659,67.53021213,blackgram,2,1,-0.060635302891954214,0.07499383271376732
55,66,22,30.91219459,68.79427388,7.747775262999999,66.63830637,blackgram,2,1,-0.05754068021465876,0.052840111476994085
51,56,18,28.12787838,64.2097765,6.706505915,70.86340755,blackgram,2,1,-0.08527264777161303,0.12111511382312852
36,66,15,30.08545364,69.34811988,6.668238556,67.1367443,blackgram,2,1,-0.015113463884321183,0.1292267000441616
59,55,19,31.74379487,62.51007687,7.332375138,68.97097538,blackgram,2,1,-0.12224828573375218,0.10019116674046558
50,58,23,27.81326852,62.50460464,7.596802025,69.75555541,blackgram,2,1,-0.06473014834142865,0.13388122631787122
30,65,25,32.88733849,64.59457409,7.70650895,71.50569456,blackgram,2,1,0.013836480879701412,0.1726621779770789
20,62,18,29.36358721,64.98742947,7.366542647,61.91208707,blackgram,2,1,0.018647615289387645,0.22855335144779718
58,71,15,27.82592799,67.58618829999999,6.919243702,74.01229707,blackgram,2,1,-0.0512170117590807,0.06499267846048194
25,71,24,28.49538735,60.44848407,7.187721817999999,74.91559514,blackgram,2,1,0.06878806598955513,0.23513747203904242
52,71,16,27.74274761,68.53997144,7.0758864720000005,71.78615328,blackgram,2,1,-0.032958241899978584,0.07805949745449772
40,63,18,30.41588462,67.66323804,6.74441168,63.02473185,blackgram,2,1,-0.029367108954299292,0.12653603538315947
20,60,25,27.3254209,69.09047809,6.726469087999999,61.19250859,blackgram,2,1,0.04220131559676372,0.18337553229428644
48,61,21,30.28496619,61.69295127,6.628264883,65.62859526,blackgram,2,1,-0.046023297890799446,0.14578251550979476
49,68,22,28.56840626,61.53278622,7.127064207,63.49726331,blackgram,2,1,-0.014809416905200278,0.1448096031538233
48,62,15,25.36586097,66.6379724,7.538631462000001,65.81655892,blackgram,2,1,-0.06280358029734796,0.12224338402170015
32,66,17,34.9466155,65.26774011,7.162357641,70.1415139,blackgram,2,1,-0.012471662179575953,0.1676972724800841
21,63,22,25.09737391,67.72837887,6.859409487000001,74.61649888,blackgram,2,1,0.04440374935550837,0.19609970875331897
20,72,19,32.47648301,64.34848735,7.397190844,65.82045699999999,blackgram,2,1,0.05889727325288246,0.22200777885772277
25,65,21,33.86351172,68.59232289,6.880245789,69.24464096,blackgram,2,1,0.01932922055066172,0.15896032171352145
41,78,21,25.19857725,60.37332688,6.581313137,70.88787207,blackgram,2,1,0.06164385901356973,0.1865617041031368
53,67,17,31.77681682,69.01852894,7.296972161,61.46892873,blackgram,2,1,-0.06002947359206693,0.06556786520416827
39,60,21,34.89814946,63.59948557,6.97297656,64.72797143,blackgram,2,1,-0.04112087682571841,0.1537559404340298
25,76,17,31.74105409,68.63525428,7.241148507,62.3061735,blackgram,2,1,0.0582735574411574,0.16928246867058017
21,78,19,27.16159076,66.76017239,6.92009048,69.85112265,blackgram,2,1,0.09832110768929041,0.20295472177722046
57,60,17,26.23773129,67.88521396,7.504608385,73.58663968,blackgram,2,1,-0.09419497482469963,0.07041523185469584
56,75,15,30.20157245,60.06534859,7.152272256,66.37171179,blackgram,2,1,-0.029515065693907137,0.13764564235231372
49,72,15,31.55846339,67.83563765,7.137004749,74.86960831,blackgram,2,1,-0.033321572804236546,0.08826630508494467
24,80,19,29.67892453,69.0854554,6.8080417220000005,65.66436565,blackgram,2,1,0.09408717294624092,0.16643517832164567
49,76,18,27.05365239,67.7017527,7.393631868,60.4693835,blackgram,2,1,0.005716665805474183,0.09778904500033171
28,68,19,34.63880966,61.38597868,7.69950698,72.43169115,blackgram,2,1,0.01073844276638339,0.21443554040152266
55,78,21,33.39438752,62.93692886,6.602888248999999,63.57445989,blackgram,2,1,0.004117841122327736,0.09788066462737335
50,64,25,28.84079155,63.37230676,6.734447425,70.25496749,blackgram,2,1,-0.02470555845635731,0.1169768959977573
34,80,19,31.49338309,63.0563645,6.521217963,71.48327008,blackgram,2,1,0.0676657027883333,0.17791569169009538
20,68,23,25.54960633,63.95425534,7.707332484,63.1830529,blackgram,2,1,0.06760140652524388,0.23545862025346243
55,67,16,34.37329112,69.69366426,6.596719015,70.27184748,blackgram,2,1,-0.06968752084925994,0.04414454726535005
23,70,15,34.600824700000004,63.11296779,7.403623355,60.41790253,blackgram,2,1,0.025444292573084032,0.22714917248621452
53,74,15,29.43463808,64.94329356,7.517097,72.17818157,blackgram,2,1,-0.032207491883994764,0.10499238667362507
26,67,16,29.10713092,67.90577375,7.17620823,67.83345933,blackgram,2,1,0.01761575516763702,0.17985952153509882
33,80,22,28.57006111,65.71765781,6.593961761,70.0866434,blackgram,2,1,0.08506273580562945,0.15893220465924918
37,79,19,27.54384835,69.3478631,7.143942758,69.40878198,blackgram,2,1,0.054056269476253395,0.11995212665946836
33,75,21,33.04687968,68.93875631,6.690655045,62.30278274,blackgram,2,1,0.04775842830990552,0.12695064712279597
22,55,20,33.95309131,69.96100028,7.423530351,61.16350463,blackgram,2,1,-0.025789480909547937,0.16609111203175853
20,68,17,30.11873003,60.11680815,6.578714842999999,71.72980375,blackgram,2,1,0.04976183560081383,0.26606270673363647
43,68,20,29.57812712,66.17587668,7.497469256,69.43895491,blackgram,2,1,-0.015414123231193833,0.12481941945122596
44,76,22,27.26458947,68.01232937,7.775306272000001,68.91754359,blackgram,2,1,0.025843447865814845,0.10398577157251918
34,60,16,31.35730791,64.24992106,7.322555222999999,63.85668948,blackgram,2,1,-0.039648853074448695,0.18278113446500072
21,72,17,31.52104732,66.55723677,7.580527339,61.71111448,blackgram,2,1,0.0494320664288376,0.2053826737786218
25,68,19,29.39982732,64.25510719,7.1084501210000015,67.47677295,blackgram,2,1,0.03706347237099208,0.21067623874536584
41,62,15,29.38400259,64.14928485,7.358974541,65.24194361,blackgram,2,1,-0.04929414383065063,0.16244975861204827
28,65,23,28.38686534,61.88871127,7.405176138,74.24459122,blackgram,2,1,0.027397831727801133,0.2154100380460425
35,64,15,28.47442276,63.53604453,6.500144962,69.5274407,blackgram,2,1,-0.012952301270700711,0.18825402817587125
52,58,16,30.64095781,61.14508627,7.167435834,71.36947525,blackgram,2,1,-0.09478394973114085,0.14357260134908184
58,75,25,25.25596239,61.36669662,7.261791753,68.64685069,blackgram,2,1,0.006944014244885024,0.11094092669263203
34,66,19,32.97030511,60.18122078,7.586642101,73.44678678,blackgram,2,1,-0.009214269953407142,0.206594053633631
52,70,16,33.66855394,66.60416867,7.534811832999999,67.32520551,blackgram,2,1,-0.05400669284230184,0.08646219078146807
23,57,19,32.83963757,67.99803573,7.251000789,73.40452716,blackgram,2,1,-0.020109011820250985,0.17882367520641024
42,58,25,27.45853567,62.90020977,6.513620917999999,69.46020927,blackgram,2,1,-0.023642921433014816,0.15527724108391933
37,62,17,25.68576704,69.84354028,7.121254928,74.62068748,blackgram,2,1,-0.026090015263634064,0.12591166569925147
44,75,22,30.0328403,64.14800537,7.574561547,71.21006868,blackgram,2,1,0.018844796253577958,0.13257355812783092
21,80,20,28.20667264,68.27085245,7.350869792,64.32887142,blackgram,2,1,0.10392642178918195,0.1876262270363486
56,76,16,28.27265858,61.18956161,7.5131510760000015,63.29900785,blackgram,2,1,-0.021112543630460587,0.13108635497786678
29,76,15,28.541723600000005,64.2020154,7.0256077060000015,69.68862306,blackgram,2,1,0.051293138468447214,0.20143907282384377
43,61,20,26.87187036,61.61367264,6.804253866,63.51822045,blackgram,2,1,-0.029031682088997958,0.17454687823411846
55,60,15,32.79766751,68.77994074,7.163043872,64.11411069,blackgram,2,1,-0.10505316819382772,0.06264718940700234
44,63,15,26.42333018,64.51136845,7.338929556,63.46546487,blackgram,2,1,-0.04575878942499386,0.15430954505794786
29,67,21,29.79181107,63.38789228,6.621323612,63.02169909,blackgram,2,1,0.03412099108362399,0.20060442254315894
47,63,16,27.44003279,67.10464369,6.661870999,72.50669768,blackgram,2,1,-0.04934497636703263,0.11157481054999695
40,68,17,34.1262979,65.14877461,7.733149554,70.40795007,blackgram,2,1,-0.029793826535743712,0.14122967444618856
58,61,15,30.94908189,64.23364112,7.402891666,62.78730907,blackgram,2,1,-0.10414999755936902,0.09706241025412504
41,74,18,28.75751783,61.02701476,6.599147297999999,73.37686831,blackgram,2,1,0.024312634694158026,0.17894957913815218
58,79,17,27.24766491,66.10123083,7.04174124,62.31842057,blackgram,2,1,-0.004941050697394977,0.07813287781845807
27,62,24,28.63005477,66.770943,7.353876754,62.2737345,blackgram,2,1,0.01989073162777359,0.17777652586709283
27,60,17,26.41768321,63.64698302,7.026795358999999,64.42177127,blackgram,2,1,-0.002195482103378667,0.22154408046223287
52,65,20,32.81705216,66.15665137,6.814301033,68.83924882,blackgram,2,1,-0.05359107132280414,0.08516671773813239
44,55,25,29.6321052,65.91359954,7.42160832,71.16331975,blackgram,2,1,-0.059774273819382925,0.11824215253570795
21,62,24,33.49077065,62.73317204,6.8473828910000005,65.45328463,blackgram,2,1,0.03228509384851217,0.2247045728480611
60,59,22,31.86847286,66.74217464,7.191522601,74.22238583,blackgram,2,1,-0.09956350022186873,0.0495084158552644
33,77,21,30.32992227,65.62971858,7.01285529,71.64631281,blackgram,2,1,0.059285409995264174,0.15903394433455809
59,58,17,28.546224,66.31394098,7.368318809,62.83469851,blackgram,2,1,-0.10910447717446112,0.07681795533048885
29,63,17,30.02629908,67.88811637,7.26154329,66.47264636,blackgram,2,1,-0.008085327681450625,0.1672964112584966
59,63,18,31.65531175,60.13263713,6.52669158,66.69096751,blackgram,2,1,-0.07858252597384596,0.12044003327993255
29,70,15,30.33499674,63.54718862,6.872594461,74.16699119,blackgram,2,1,0.021107065733760567,0.20376378643611273
58,73,16,33.36984395,65.67718163,6.874142175,64.89517488,blackgram,2,1,-0.04798457170830941,0.07202764601718556
55,77,22,31.4345059,62.99303471,7.76061831,64.77651469,blackgram,2,1,-0.005491240975450468,0.1016313456417598
42,79,23,27.71678273,63.29103387,6.781841984,68.56507978,blackgram,2,1,0.06080820753798247,0.14891383425629692
44,77,21,32.63918668,61.3009051,7.326980454,61.83876146,blackgram,2,1,0.025103870297695976,0.15707318916092153
38,62,25,32.7477393,67.77954584,7.453975408,63.37784443,blackgram,2,1,-0.018562974951843936,0.11790179956759678
32,76,15,28.05153602,63.49802189,7.604110177000001,43.35795377,lentil,10,1,0.044500243152471565,0.20811762044004675
13,61,22,19.44084326,63.27771461,7.728832424,46.83130119,lentil,10,1,0.07021276368524405,0.28933509591547224
38,60,20,29.84823072,60.63872613,7.491217102,46.80452595,lentil,10,1,-0.029645183685837975,0.20336816252408174
11,74,17,21.36383757,69.92375891,6.633864582,46.6352865,lentil,10,1,0.12140098304904144,0.23511666963300062
37,71,16,26.28663931,68.51966729,7.324863481,46.13833007,lentil,10,1,0.015046167249504248,0.14606895451131682
29,71,18,22.17499963,62.13873825,6.410441476,53.46622584,lentil,10,1,0.06518000235355435,0.23398548292885626
2,72,18,26.57597546,60.97876599,7.836719564,50.89110726,lentil,10,1,0.11951176907661694,0.33857043589657676
6,59,21,26.58972517,66.14007674,6.139215944,50.90994463,lentil,10,1,0.0752935896435401,0.27285233332242115
13,64,20,19.1345771,62.57526895,6.590571088,36.46946971,lentil,10,1,0.0931137410369296,0.3003240161244715
8,58,17,28.75273118,69.15640149,7.286049977999999,35.15426171,lentil,10,1,0.036514222934165806,0.24855251162289455
6,77,20,25.78746268,60.2816298,6.058306161,49.14337177,lentil,10,1,0.15967707698800407,0.3241300005144042
2,75,22,23.89271875,61.78779413,6.658605362,52.55730112,lentil,10,1,0.16442419844398995,0.3261932326870565
3,69,23,28.67408774,63.18832976,7.299360767,42.96018627,lentil,10,1,0.1213224647011015,0.3049893615043271
27,80,24,28.42062847,61.77336343,7.815210661,49.02366803,lentil,10,1,0.10249342509428037,0.22345231321409334
39,78,15,21.35499456,62.60136323,5.925391795,41.78219834,lentil,10,1,0.06897567250082492,0.20065977932867643
40,79,17,21.12695586,63.18738532,6.403683619,38.71834464,lentil,10,1,0.07301926594309334,0.19040809310500773
37,62,22,24.02037872,61.62313345,7.397546271,49.78102578,lentil,10,1,0.001958316091368476,0.20460196790751015
31,60,24,25.40474421,65.8567539,7.722335992,51.92057267,lentil,10,1,0.006313668481882827,0.18271686540117701
22,67,22,29.03017561,64.49166566,7.475926645,54.93937710000001,lentil,10,1,0.050385606104937634,0.22072333958778903
3,78,18,20.21368219,68.65257685,6.887130053,50.89732989,lentil,10,1,0.1643737656963331,0.27450226588168
4,80,16,29.19585548,68.01965728,7.441976825,44.93261911,lentil,10,1,0.13894837562059809,0.264440744525496
13,61,24,18.29783597,69.6897615,7.629910252999999,49.39111479,lentil,10,1,0.07616553562000457,0.22908436822083716
12,66,20,27.41434987,63.41785982,7.336117221,44.43177543,lentil,10,1,0.07518011462327438,0.27773693064406946
4,61,21,24.84063998,60.09116626,6.75020529,48.77790371,lentil,10,1,0.09125371056231749,0.33979567163903435
9,60,21,29.94413861,67.31323084,7.52178027,40.37113729,lentil,10,1,0.050490649779317456,0.2504070055846003
18,66,22,25.87990287,67.55109024,6.347379185,47.89645224,lentil,10,1,0.07636272915480274,0.21480566128013034
32,56,18,20.0467711,65.84395319,7.135251532000001,46.05333124,lentil,10,1,-0.014043310007656865,0.20220433629246232
6,72,15,22.99451999,66.70897237,7.670178119,54.49044154,lentil,10,1,0.10450084935523625,0.28254015611581695
15,77,20,25.13163619,66.92642362,7.399749291,49.04015558,lentil,10,1,0.11791765126940573,0.23454133121104492
0,65,24,28.49584395,62.44616219,7.841496029,53.14531023,lentil,10,1,0.10738801878552774,0.32008594255558925
30,79,22,18.28766124,69.48515056,6.254216611,48.60449438,lentil,10,1,0.11920528523298964,0.16376166381070492
3,63,16,24.38041875,61.18458224,6.868881707999999,53.13946695,lentil,10,1,0.0846121680024452,0.340977525542348
2,78,23,21.31852148,66.43934593,7.320514721,45.42616802,lentil,10,1,0.17893235529324994,0.2903486176032562
10,78,18,18.54141834,62.70637578,6.296976913,44.07819743,lentil,10,1,0.16053249802253117,0.30720525063923215
14,67,25,25.28710601,60.85993533,7.241151936,49.37369982,lentil,10,1,0.09698248345845073,0.2871343623664449
39,65,23,25.43459777,69.12613376,7.685959305,41.02682925,lentil,10,1,0.00450334417790159,0.12744391742025415
19,72,15,28.83600962,69.76112921,6.890760124,44.08562546,lentil,10,1,0.06436213120572817,0.19745796310425487
18,57,21,27.37659643,63.93927841,6.155915975,49.47371773,lentil,10,1,0.032893927477512915,0.24807685890953973
31,58,15,28.31886863,60.19461399,6.167855382000001,45.36521251,lentil,10,1,-0.017313141993055857,0.2433966924944181
28,58,25,27.4818649,62.04814951,6.861640036,37.81123974,lentil,10,1,0.019008870163452662,0.2264754365829855
5,65,19,18.28072173,68.10365387,6.978361689,48.80253285,lentil,10,1,0.10791407000029173,0.2792046284681953
16,65,19,27.61204997,69.29786244,7.043160241,42.72374404,lentil,10,1,0.056053543410169056,0.2113697148120935
34,65,19,23.43974653,63.22011726,5.94239222,45.40277297,lentil,10,1,0.031140405329387187,0.20536396807520169
14,69,19,20.95628486,63.68128841,7.239455147,52.39881209,lentil,10,1,0.09387062119910831,0.27865927804407836
22,55,16,23.7937153,68.03209183,6.516317561,49.73922097,lentil,10,1,-0.0017201617760652704,0.21301867973119185
24,61,17,22.6371424,65.44544859,6.233269045,38.30411077,lentil,10,1,0.0330940096915674,0.231376406473227
2,79,15,21.53577883,65.47227704,7.505283615,35.75107592,lentil,10,1,0.15737254857574973,0.3156005415119604
26,63,17,29.87854588,65.73085206,6.950300686,44.95654782,lentil,10,1,0.010259822919446333,0.20525441448669432
27,61,15,25.2653291,67.10004577,6.958054839,48.33941188,lentil,10,1,0.0008992092599215428,0.20120011040284466
24,70,16,25.17885316,68.93307305,6.54803469,35.03484812,lentil,10,1,0.05973346486757594,0.19533597920084203
13,74,25,24.12192608,61.09533545,6.461618577,44.23629285,lentil,10,1,0.1435439813126415,0.2892476779746899
6,64,23,23.33565221,67.40460704,7.065264073,36.18678721,lentil,10,1,0.1045902225253612,0.26992578383250726
12,58,23,21.74600081,63.39503184,6.765091462000001,50.43306085,lentil,10,1,0.06700237617248256,0.2835372511278621
32,79,22,27.60195453,63.46170674,5.91645379,54.37814199,lentil,10,1,0.09798194435962129,0.18962149722823138
6,68,18,24.388717,62.50453062,6.711341147000001,47.26052494,lentil,10,1,0.10779242074206037,0.3148119095981529
10,79,20,24.98287462,66.895409,6.379881442,38.21370568,lentil,10,1,0.15473070109229656,0.2549125184152701
38,77,22,28.234829,69.3159965,6.313284267999999,35.36831423,lentil,10,1,0.06771911591489352,0.12125880228690601
17,74,17,26.03026959,69.55863145,7.393210848,37.11395801,lentil,10,1,0.0882610411746797,0.21170462060659007
26,68,24,28.04849594,64.07691942,7.504930973,37.15824966,lentil,10,1,0.056888034350751356,0.2143579310895237
23,75,17,24.87425505,64.00213929,7.198076286,48.28137482,lentil,10,1,0.08169095966432312,0.23758313953386542
32,78,22,23.97081395,62.35557553,7.007037515,53.40906048,lentil,10,1,0.09087401983665443,0.20957615888682568
19,79,19,20.06003985,67.76252583,6.677262562,42.89509057,lentil,10,1,0.13321299845646092,0.2242708529910783
22,60,18,19.59221047,61.28633405,6.74398035,41.7704893,lentil,10,1,0.04050307822196337,0.280871184995972
28,69,16,29.77013109,66.29327012,6.547361617999999,35.69674138,lentil,10,1,0.034987572483921925,0.195362552984355
1,67,21,27.52135365,60.53657684,6.551577598,48.06491307,lentil,10,1,0.12239712664227403,0.3394990090916326
12,67,23,25.62896213,63.14909763,6.585020302999999,45.49683991,lentil,10,1,0.10182093160153148,0.27662595929985656
36,67,20,20.39078312,60.47528931,6.924042372000001,53.31508572,lentil,10,1,0.034046704002706554,0.22565830049465285
28,70,21,25.39038396,60.4989659,7.437373666,39.18374505,lentil,10,1,0.059014466807740626,0.24830128851841227
12,71,19,24.91079638,60.71367427,7.142611056000002,42.19740397,lentil,10,1,0.1044318751659839,0.30782110743780106
22,68,16,27.70496805,63.20915034,7.74672376,37.46160727,lentil,10,1,0.04009082753901221,0.2514771923635679
26,66,22,18.06486101,65.1034354,6.300479414,51.54922825,lentil,10,1,0.07354538144571848,0.22172048597827268
16,65,16,18.13027797,62.45851612,6.078724107,50.6128521,lentil,10,1,0.08079990025243279,0.29279180419756307
14,59,22,23.82723528,67.89815262,6.76660668,46.90725077,lentil,10,1,0.05605056272127614,0.23382165134931387
33,59,19,23.19305333,62.74710773,7.641024177,49.55213308,lentil,10,1,-0.01179465638439799,0.2173483194761284
21,63,17,25.08966129,68.17543102,6.559681838,41.45486619,lentil,10,1,0.038764838209568137,0.21167637794487099
